18.38, 7.25, -1.36
18.4, -3.33, 1.52
42.62, -35.97, 5.27
49.7, -68.57, 30.31
9.06, -76.06, 111.53
-113.82, 22.2, 140.23
-128.39, 133.0, 31.6
-54.87, 140.03, -62.64
-10.59, 114.01, -80.15
-23.11, 79.63, -80.33
-40.52, 38.53, -71.21
-30.13, 2.97, -70.97
-3.4, -54.26, -47.02
32.35, -88.24, 8.1
31.08, -37.26, 15.71
13.98, -4.24, 11.68
1.93, 1.72, 7.92
-3.67, 0.37, 1.97
-2.09, 0.1, -0.27
-0.93, 1.27, 1.22
-4.4, 9.24, -1.76
-13.31, 19.88, -10.05
-20.35, 14.49, -15.65
-5.52, -13.09, -0.69
32.97, -6.11, -19.56
8.77, -2.07, -14.33
8.56, -7.82, -27.8
13.28, -19.84, -56.73
-24.29, -28.3, 9.64
-3.3, -32.44, 21.68
43.54, 27.32, 71.46
49.51, 15.93, 43.72
37.01, 16.01, 25.65
13.95, 29.24, 7.5
-10.87, 18.73, -4.16
11.21, 28.34, 11.45
-4.85, 6.22, -2.5
-10.22, -2.6, -5.57
-3.58, -4.25, -4.59
0.5, -7.57, -1.92
6.97, -0.73, -2.59
-1.79, 0.07, -5.08
0.4, -4.04, -2.11
-2.03, -1.79, -0.54
0.27, 0.12, -5.04
0.74, -2.94, -4.06
0.81, -2.79, -1.33
0.3, 0.41, -3.39
-1.97, -0.83, -2.99
