1.3, -22.78, 0.29
-7.92, -77.81, 5.71
-29.88, -78.22, 40.14
-7.9, -17.0, 123.15
-8.6, 139.47, 137.84
96.32, 194.29, 24.9
72.25, 173.62, -143.95
31.92, 53.76, -173.09
-80.13, -59.98, -60.31
-43.71, -56.65, -32.48
-17.68, -28.72, -14.27
-5.68, -20.26, -4.3
5.18, 1.23, 3.2
0.22, -1.89, 3.05
1.51, 8.43, -2.9
2.89, 2.24, -3.6
2.27, 0.59, -4.49
11.25, 0.16, -19.34
11.82, -7.45, -42.5
0.75, 4.21, -51.66
-19.39, -3.21, -32.36
-14.64, 20.36, -8.24
-20.72, -11.93, -9.59
-15.75, 0.73, -1.24
29.9, -10.41, 76.78
22.5, -40.43, 48.67
10.81, -14.27, 29.17
25.55, -29.1, 11.28
22.41, -27.68, 4.35
7.33, -13.22, 2.27
-1.76, -4.79, -3.48
3.62, -1.18, -3.6
-0.76, -1.98, -2.6
-0.15, -3.61, -1.6
-0.73, -2.48, -2.62
-2.68, 0.01, -3.58
-3.39, 1.45, -3.82
-2.29, 1.41, -3.92
-1.78, 3.49, -4.03
0.07, 1.05, -3.6
2.58, -1.5, -1.12
1.09, -0.1, -2.04
0.09, 1.16, -2.81
0.76, -0.14, -3.63
-0.18, -0.11, -2.38
-1.01, 0.87, -2.98
-0.59, -0.06, -2.54
-0.16, -0.1, -3.38
-0.15, -0.25, -3.32
-0.14, -0.84, -3.15
