1.07, 8.54, -1.48
28.36, 46.29, 22.55
20.2, 67.28, 96.6
-46.47, -39.18, 157.55
-92.31, -172.3, 73.4
-31.48, -183.37, -150.63
41.94, -35.66, -185.67
39.35, 28.63, -119.1
31.22, 18.28, -61.46
18.35, 23.01, -35.71
3.98, 26.93, -13.62
-0.42, 30.87, 32.84
-2.11, 17.77, 66.23
18.54, 26.3, 48.41
42.76, 41.46, 32.93
57.75, 39.18, -13.19
33.0, 19.66, -44.11
5.23, 15.28, -66.05
-83.27, -28.71, -87.02
-66.66, -69.08, -1.25
-15.07, -20.85, 33.82
-10.6, -11.22, 24.84
-6.59, 5.6, -7.95
-1.58, 9.02, -21.91
0.15, 11.39, -41.81
0.17, 8.15, -53.05
-14.42, -17.59, -46.54
-23.03, -25.25, -18.04
-17.85, -32.87, -1.34
-6.66, -20.73, 35.09
3.99, 10.2, 72.34
20.23, 27.99, 63.9
29.03, 55.09, 49.73
24.63, 45.64, 24.37
16.45, 27.91, 9.74
14.33, 22.99, 2.98
12.43, 18.89, 1.6
5.67, 12.76, 1.23
-0.98, 6.52, -0.64
-3.2, -0.74, -3.33
-3.09, -2.34, -2.77
-1.92, -2.27, -2.62
-0.52, -1.55, -2.78
0.63, 0.27, -2.32
0.33, 0.38, -1.89
-0.12, 0.56, -2.28
-0.38, 0.22, -2.47
-0.17, 0.06, -2.2
-0.47, 0.32, -2.44
-0.05, 0.93, -2.29
