2.29, 3.42, 12.69
2.54, 7.16, 50.34
9.27, 24.86, 92.74
-50.49, -11.11, 125.37
-119.85, -67.83, 39.27
-86.27, -79.65, -131.72
89.87, 7.08, -118.84
96.75, 0.64, 31.23
78.21, -20.52, 34.16
107.28, -3.26, -18.32
73.84, -8.1, -132.66
-86.24, -5.71, -212.1
-101.39, 71.06, -5.17
-45.82, 28.51, 47.44
-19.81, -4.26, 46.46
-18.17, -10.54, 26.17
-13.98, 14.57, -0.5
-2.21, 11.54, -20.27
2.96, -0.42, -21.52
3.36, 20.99, -41.71
-2.57, 34.9, -74.03
-18.85, 7.87, -87.02
-37.49, -18.52, -73.51
-48.37, -35.36, 12.85
-32.43, -32.03, 46.9
-2.7, -13.12, 70.63
32.36, 8.8, 45.44
24.52, 12.81, 24.41
41.17, 14.37, 15.53
39.88, 15.91, 7.02
34.08, 17.58, 1.55
24.24, 11.79, -5.82
9.58, 5.38, 2.02
-3.16, -3.07, -3.17
-8.81, -2.42, -2.92
-9.84, 2.07, -2.29
-18.75, -1.27, -2.58
-15.6, -1.96, -4.92
-4.24, 1.51, -1.88
-2.64, -0.54, -1.46
-2.06, -1.82, -2.12
-0.85, -1.36, -2.96
-3.21, -1.19, -2.19
-2.98, -0.68, -2.19
-4.9, 0.87, -3.57
-5.69, 1.91, -3.94
-2.03, 0.37, -3.92
-0.92, -1.12, -3.28
-1.63, -1.8, -3.06
-2.22, -1.32, -3.1
