25.92, 22.04, 18.16
40.35, 43.32, 77.13
-11.08, 20.52, 95.03
-78.29, -34.79, 81.82
-105.5, -82.54, -18.95
-56.38, -90.47, -101.36
-21.17, -70.94, -141.29
30.99, 8.27, -135.83
51.44, 57.37, -65.15
46.66, 44.08, 12.23
54.06, 17.42, 36.7
49.66, 26.84, 64.12
56.83, 20.22, 29.75
77.01, 20.85, -3.2
109.92, 48.12, -36.61
-9.95, -12.65, -163.07
-116.68, -80.37, -118.22
-15.16, -110.89, 7.6
-75.03, 45.68, 22.77
-22.48, -6.68, 66.87
-16.94, 10.6, 56.58
-9.22, 13.43, 37.51
-8.74, 16.76, 10.96
-3.47, -0.62, 1.52
-4.17, 4.31, -5.38
-2.27, 3.13, -8.38
-4.94, 8.7, -13.61
-7.35, 3.19, -14.09
-11.46, 1.77, -14.06
-17.29, -5.19, -19.78
-34.67, 15.18, -29.43
-7.7, -5.65, 2.7
-3.03, -10.76, -3.96
4.84, -12.25, 17.6
8.36, 4.26, 13.75
-2.03, 13.6, -8.27
14.61, 7.44, 6.24
19.79, 2.21, 10.06
19.04, 4.03, 6.98
14.27, 7.52, 4.97
18.96, 7.9, 11.15
25.54, 3.3, 11.03
19.58, -2.1, 3.76
5.71, -4.1, -0.32
1.2, -4.04, -1.45
1.87, -4.25, -3.91
-1.21, -2.97, -4.76
-3.65, -1.55, -2.95
-6.11, 0.27, -3.48
-6.65, 1.08, -4.36
