-71.82, -116.61, -157.43
-65.08, -115.89, -140.57
-62.77, -117.08, -94.34
-57.72, -54.18, -46.09
-45.65, -38.27, -36.06
-30.99, -25.52, -35.66
-13.1, -17.27, -36.27
8.13, -17.37, -24.46
28.03, -14.99, 7.73
25.16, -11.17, 12.74
6.85, -19.63, -9.28
-17.99, -20.63, -29.85
-26.99, -16.15, -53.2
-20.0, -9.78, -54.42
-12.89, -14.41, -41.78
5.45, -17.54, -33.85
29.31, -20.43, 8.58
29.58, -6.36, 25.81
12.19, -20.93, -7.54
-11.73, -20.29, -40.0
-23.08, -20.69, -72.21
-30.34, -28.83, -86.25
-45.88, -44.04, -84.64
-60.37, -119.36, -91.72
-74.19, -107.77, -130.32
-81.48, -108.21, -169.77
-79.44, -110.7, -178.13
-78.57, -113.89, -170.41
-78.44, -114.48, -163.29
-76.96, -114.51, -159.08
-76.23, -114.95, -158.03
-75.79, -115.55, -158.55
-76.59, -115.72, -159.37
-76.94, -115.56, -160.92
-77.22, -115.38, -161.46
-77.64, -115.31, -161.46
-77.65, -115.4, -161.39
-77.69, -115.65, -161.28
-77.87, -115.86, -161.38
-78.21, -115.94, -161.92
-78.44, -115.82, -162.51
-78.43, -115.69, -163.05
-78.68, -115.49, -163.35
-78.72, -115.38, -163.84
-78.65, -115.42, -164.05
-78.69, -115.51, -164.02
-78.67, -115.56, -163.92
-78.54, -115.69, -163.91
-78.52, -115.64, -163.7
-78.56, -115.62, -163.81
