1.47,1.91,-8.88
0.36,-4.70,8.23
-2.61,-11.21,13.14
-2.37,-14.26,13.82
0.67,-15.27,13.61
1.34,-11.87,12.91
5.93,-5.27,10.20
8.45,7.72,0.82
14.20,16.11,-6.20
-0.03,33.40,-1.95
2.80,29.64,-17.73
-2.71,21.40,-29.84
-5.56,14.02,-28.23
-6.58,5.21,-25.16
-10.23,-6.41,-24.70
-9.25,-5.89,-25.64
-8.65,-2.85,-26.31
-5.14,2.40,-24.24
-1.67,9.68,-20.41
0.88,9.77,-15.39
4.06,6.92,-9.57
10.41,-9.81,-8.48
15.39,-6.15,1.36
8.44,-4.78,9.39
-0.52,-0.67,12.15
-9.89,0.99,21.08
-9.72,-12.72,26.40
-6.85,-24.04,18.14
-8.03,-26.73,0.12
-9.71,-24.59,-6.44
-5.79,-22.61,-4.90
-4.89,-17.18,-7.34
-0.72,-8.23,-10.40
