12.62,15.53,4.25
9.69,20.33,10.70
-1.83,16.43,8.62
-10.18,-12.64,-0.79
-10.70,-23.68,-13.46
-8.82,-31.65,-20.92
-4.47,-31.49,-22.31
-4.58,-25.04,-17.17
-2.33,-12.97,-8.34
-9.47,7.60,-0.39
3.63,16.78,0.71
14.93,19.39,6.45
24.93,19.64,9.36
23.79,15.89,9.62
17.27,11.88,7.74
13.05,7.76,9.72
7.14,1.91,12.42
-7.45,-5.76,12.00
-16.64,-2.42,8.15
-24.54,-3.39,-2.44
-25.61,-1.97,-19.97
-23.24,-3.12,-28.48
-21.24,-1.92,-28.41
-19.78,-1.45,-19.28
-13.88,0.15,-11.45
3.32,1.41,9.17
16.41,1.69,11.33
21.14,-1.11,11.56
17.51,-0.29,4.92
16.61,-0.15,2.47
