9.52,15.71,11.67
3.38,26.70,18.15
1.29,27.80,29.61
-14.06,11.96,31.91
-18.60,-12.67,41.09
-13.83,-48.70,58.20
-44.40,-66.55,16.00
-44.36,-62.58,-37.20
-14.11,-36.13,-74.34
4.44,-16.89,-64.72
0.45,-4.78,-57.71
-6.46,35.69,-49.45
-0.74,82.50,-12.81
39.30,74.30,44.99
32.02,53.73,-11.96
-7.36,-10.52,-16.43
-7.61,-59.98,17.60
3.01,-65.86,24.41
-20.31,-44.81,3.29
-25.42,-6.64,-12.14
-14.65,24.92,-13.09
4.05,44.18,-2.35
28.39,48.97,17.88
28.34,36.08,11.04
5.95,13.98,-4.49
-8.50,-1.96,-7.55
-15.55,-13.86,-0.61
-5.28,-25.09,5.87
0.24,-19.38,9.56
2.95,-9.33,8.63
