101.85,-60.48,-77.00
102.50,-60.31,-77.20
103.16,-60.50,-77.58
103.60,-61.01,-77.91
103.99,-61.70,-78.27
101.76,-68.89,-79.96
100.98,-69.57,-79.60
100.21,-69.90,-79.06
99.57,-69.89,-78.49
99.24,-69.54,-78.06
99.07,-68.96,-77.78
99.20,-68.22,-77.93
99.35,-67.39,-77.87
106.41,-60.69,-79.71
107.24,-60.17,-79.89
107.77,-59.81,-79.97
108.02,-59.63,-79.97
107.93,-59.82,-79.91
107.44,-60.41,-79.77
106.83,-61.19,-79.65
106.01,-62.12,-79.50
99.29,-68.84,-78.15
98.00,-69.74,-77.49
96.99,-70.43,-76.76
96.34,-70.89,-76.18
96.05,-71.03,-75.85
96.25,-70.82,-75.91
96.87,-70.30,-76.32
97.80,-69.51,-76.94
98.99,-68.54,-77.60
107.87,-60.14,-79.79
108.98,-59.06,-79.83
109.80,-58.34,-79.84
110.44,-57.97,-79.95
110.91,-57.87,-80.10
111.09,-58.14,-80.29
110.95,-58.77,-80.41
110.59,-59.74,-80.62
109.95,-60.98,-80.80
105.08,-68.42,-82.07
103.94,-69.11,-81.43
102.92,-69.58,-80.74
102.01,-69.72,-80.01
101.33,-69.65,-79.39
101.12,-69.35,-79.10
101.29,-68.81,-79.11
101.81,-68.11,-79.41
110.00,-60.60,-81.56
110.12,-60.35,-81.35
110.02,-60.46,-81.24
109.73,-60.82,-81.24
109.24,-61.34,-81.21
101.41,-68.50,-79.10
100.91,-68.83,-78.89
100.71,-68.91,-78.84
100.89,-68.76,-78.95
101.32,-68.39,-79.20
101.93,-67.86,-79.56
108.32,-59.21,-78.82
108.74,-58.42,-78.56
108.98,-57.99,-78.40
109.00,-57.98,-78.34
108.80,-58.41,-78.35
108.34,-59.23,-78.33
107.80,-60.35,-78.40
103.03,-67.96,-79.87
102.41,-68.71,-79.77
102.03,-69.26,-79.75
101.80,-69.57,-79.74
101.72,-69.62,-79.78
101.88,-69.36,-79.87
102.21,-68.80,-79.97
102.68,-68.03,-80.12
106.87,-59.84,-78.77
107.01,-59.26,-78.51
107.09,-58.97,-78.36
107.06,-58.95,-78.27
106.87,-59.23,-78.21
106.54,-59.78,-78.19
106.14,-60.51,-78.16
105.62,-61.42,-78.16
103.19,-69.03,-81.05
103.33,-69.48,-81.72
103.63,-69.69,-82.21
104.09,-69.58,-82.57
104.78,-69.15,-82.97
105.48,-68.52,-83.25
109.69,-61.21,-82.62
109.98,-61.23,-82.82
110.25,-61.50,-83.18
110.50,-61.88,-83.60
110.84,-68.36,-89.25
111.16,-68.23,-89.45
