-40.32,-73.88,-64.63
-52.42,-75.92,-63.23
-51.38,-74.95,-57.69
-45.16,-72.50,-45.00
-44.38,-66.64,-39.56
-38.60,-56.88,-39.95
-26.21,-44.56,-38.80
-10.28,-30.47,-35.40
5.78,-14.73,-36.41
25.23,-0.54,-37.25
46.23,10.28,-36.33
66.52,15.16,-30.55
83.49,15.07,-24.89
93.67,12.24,-18.12
96.91,9.06,-13.96
93.44,5.95,-14.79
82.59,2.35,-16.29
65.03,-1.61,-15.71
43.61,-4.12,-14.53
21.84,-6.24,-11.28
3.85,-8.26,-12.44
-7.59,-10.06,-17.87
-9.48,-10.78,-22.55
-3.64,-10.21,-26.40
8.10,-8.43,-29.26
24.19,-5.12,-31.87
42.72,-2.10,-31.71
59.82,-0.22,-28.49
71.46,0.28,-25.34
77.20,-0.10,-25.11
79.42,-1.39,-27.04
