15.42,0.59,2.41
21.56,-0.51,7.57
29.07,-7.85,13.42
8.18,-9.10,16.59
-15.10,-19.07,7.65
-38.12,-38.57,5.69
-59.48,-25.70,14.86
-60.80,13.81,5.41
-13.29,44.53,-10.78
30.07,57.28,-21.68
60.09,71.35,-23.42
43.47,79.26,-28.24
-10.91,44.74,-23.10
-34.61,-28.03,20.81
-24.15,-98.53,26.31
-20.10,-96.36,-10.22
-30.74,-56.85,-12.72
-39.46,-15.39,-0.34
-0.16,55.94,19.93
53.72,76.92,22.67
75.77,90.96,15.21
18.15,69.05,-6.26
-37.31,2.73,-11.55
-49.30,-61.46,27.20
-21.06,-115.01,-30.92
-24.94,-76.68,-29.19
-38.16,-42.79,-3.81
-14.68,56.84,44.82
44.90,80.76,32.98
82.78,82.94,6.31
37.14,67.58,-20.38
-28.03,23.83,-8.92
-49.67,-42.56,35.27
-25.85,-107.48,-9.08
-24.80,-84.10,-23.37
-34.12,-41.35,-10.59
-17.96,21.32,17.61
