-61.58,-63.97,-84.76
-56.53,-60.18,-81.51
-48.01,-50.77,-80.65
-36.28,-36.83,-86.65
-22.72,-22.89,-89.07
-7.37,-11.85,-79.89
13.92,-3.74,-67.94
39.18,-1.46,-58.17
58.18,-3.23,-46.62
57.57,-6.76,-33.49
38.08,-5.60,-42.00
13.18,0.05,-66.09
6.37,4.36,-81.73
7.30,3.58,-76.59
11.42,1.35,-75.25
22.76,-2.37,-74.14
51.59,-5.36,-56.07
58.12,-6.46,-35.85
36.65,-5.35,-44.13
8.49,-2.06,-70.58
8.72,4.49,-77.83
12.29,0.76,-73.29
24.03,-0.49,-74.12
51.65,-1.69,-66.37
65.94,-1.84,-46.49
57.20,-1.43,-37.28
34.30,1.07,-49.50
12.27,3.06,-69.24
