14.04,1.86,9.57
19.43,-4.94,38.67
0.68,13.58,55.90
-30.18,0.03,62.82
-37.43,-13.72,-13.28
-8.29,-51.62,-46.54
-25.26,-61.41,-42.86
-42.93,-28.85,-41.95
-51.06,26.10,-12.88
-14.27,63.46,-9.58
44.58,81.27,0.60
81.18,69.56,-6.27
38.68,67.40,-7.89
-2.25,53.15,-13.62
-43.85,21.94,-0.38
-49.69,-39.73,6.17
-6.98,-87.78,3.68
16.98,-113.17,13.85
7.34,-92.50,8.91
-12.39,-56.29,3.99
-28.50,-12.77,9.86
-36.83,27.87,29.67
-14.17,53.62,3.67
10.57,61.51,-1.91
28.82,51.16,-11.11
21.17,28.99,-13.36
15.27,10.23,-11.35
-12.91,-8.88,3.00
