10.97,-2.13,0.44
18.52,-9.29,5.19
13.76,-8.22,11.55
9.91,-5.36,22.49
4.93,0.73,31.00
-11.19,8.49,33.16
-25.31,18.03,31.38
-35.23,19.39,21.74
-47.76,19.40,10.76
-53.81,29.13,0.01
-50.03,30.24,-15.18
-36.05,31.55,-34.06
-9.29,19.81,-40.71
6.72,11.16,-36.44
20.12,0.78,-23.15
31.85,-14.65,5.19
28.44,-19.22,35.30
24.38,-22.73,38.22
34.77,-33.21,14.22
40.59,-20.69,-25.37
22.73,-1.27,-51.85
-4.44,12.91,-69.51
-19.62,33.81,-50.63
-54.86,40.09,6.56
-7.26,-0.09,14.89
-2.03,5.62,18.57
-17.66,-0.83,35.38
-9.71,-7.11,21.83
