-60.47,-65.22,-84.91
-52.45,-62.97,-79.43
-39.69,-59.23,-72.50
-27.47,-51.84,-68.21
-19.28,-39.36,-71.06
-7.64,-22.60,-76.61
14.82,-5.00,-73.70
37.87,12.58,-67.48
57.09,29.22,-59.41
73.67,44.36,-48.26
89.33,55.76,-29.72
104.26,58.92,-2.05
117.09,55.07,27.86
126.56,48.40,52.18
132.56,44.49,68.48
132.27,44.80,69.76
124.90,50.18,62.31
110.12,59.65,46.37
91.68,63.11,10.44
72.70,53.44,-23.81
53.66,34.36,-38.37
40.69,25.76,-41.05
34.92,21.20,-35.33
33.76,19.62,-40.08
32.82,18.81,-43.32
32.64,18.52,-41.05
