-1.08, -10.15, 29.47
0.63, 2.78, 74.07
-10.58, 38.59, 33.86
1.79, 30.1, -38.41
8.15, 24.78, -80.25
12.09, 32.44, -80.63
1.61, 23.25, -56.82
-27.74, -11.74, -12.49
-24.16, -85.11, 45.72
12.75, -129.49, 27.55
15.8, -83.85, 43.87
-21.85, -12.29, 98.44
-13.77, 81.66, 97.52
18.17, 117.34, 24.71
24.31, 101.52, -31.2
30.46, 65.7, -70.87
84.28, 16.12, -128.54
34.87, -6.72, -5.75
-6.37, 11.09, 4.57
-10.31, 13.04, -4.7
-39.72, 10.56, -17.32
-21.86, -0.97, 6.71
-25.7, -1.05, 5.58
-20.8, -33.63, 21.28
-9.48, -23.16, 27.14
-5.09, -22.0, 10.08
4.97, -31.01, 1.88
3.16, -24.19, -0.81
-0.56, -14.66, -3.69
-3.01, -6.69, -3.73
0.29, -7.56, -1.84
3.65, -6.64, -3.45
-0.1, -2.63, -3.48
5.28, -2.26, -0.68
5.04, -0.69, -0.46
3.54, -0.65, -1.98
0.26, 2.19, -2.48
-0.23, 0.93, -2.58
-1.06, 0.42, -3.12
-0.93, -0.67, -2.3
-0.77, -0.68, -2.85
-0.15, -1.9, -2.93
0.21, -0.9, -2.06
0.31, -0.54, -2.62
0.83, -0.71, -2.73
0.47, -0.21, -1.65
0.43, -0.02, -1.54
-0.1, -0.11, -3.28
-0.5, -0.32, -2.24
