4.15, 19.77, 8.08
13.62, 51.4, 46.89
26.75, -4.46, 58.09
23.7, -35.55, 21.04
31.69, -56.96, -6.71
22.63, -61.91, -37.22
6.1, -59.17, -43.57
-44.99, -29.98, -41.04
-83.25, 53.16, -29.93
-86.15, 74.0, -22.97
-56.92, 9.5, -9.94
5.85, -37.76, 9.51
85.71, -24.8, 24.77
113.42, -31.0, 10.58
64.25, -59.81, -13.96
-30.82, -51.94, 7.11
-82.46, 19.56, -8.55
-80.54, 108.97, -16.45
-61.99, 44.56, -16.4
-41.53, -9.41, -14.49
-6.38, -34.68, -10.4
15.49, -38.4, -30.37
39.2, -22.8, -4.91
34.39, -21.14, -14.4
21.28, -2.48, 12.04
13.34, 16.34, 22.49
26.97, 36.41, 18.82
5.89, 27.29, 6.38
-5.94, 21.08, 0.89
-3.94, 22.8, 2.16
-28.18, 13.5, -2.34
-9.3, -2.85, -2.3
5.42, -0.04, -1.79
6.48, -5.72, -3.61
-3.79, 3.46, -1.99
-3.38, -0.21, -1.05
0.34, -2.8, -2.92
2.45, -1.21, -3.7
-0.93, -1.22, -2.94
-2.06, -1.72, -2.43
-0.05, -1.22, -2.55
1.25, 1.26, -2.88
1.0, 1.39, -2.81
0.57, -0.6, -2.8
-0.26, -1.3, -2.9
0.06, -0.18, -2.88
1.28, 2.85, -2.3
-1.14, -4.92, -2.94
-2.68, -4.04, -3.18
-1.4, -1.19, -2.53
