6.85,-8.86,2.67
6.19,-38.30,10.69
-12.35,-18.93,6.00
-13.94,1.91,2.83
-8.64,15.75,-1.06
-3.56,30.56,-9.42
0.66,36.23,-17.22
1.58,35.75,-22.47
0.28,30.49,-18.78
-5.50,20.03,-10.62
-9.71,12.62,-0.64
-10.43,-6.28,12.97
-3.26,-28.02,13.92
4.17,-37.15,2.99
6.94,-32.95,-2.20
10.45,-28.66,-5.93
10.92,-22.78,-7.05
7.39,-18.12,-6.44
4.31,-13.80,-3.43
-3.33,8.95,9.13
-6.86,18.46,3.96
-9.40,25.98,-8.45
-6.70,27.16,-16.50
-4.65,23.63,-14.29
-4.06,18.93,-7.57
-4.65,13.45,-2.89
-0.88,-10.25,-0.55
3.53,-17.00,-1.04
6.85,-19.35,-1.61
9.63,-18.66,-2.04
10.15,-15.07,-2.27
