10.30,-4.03,1.53
-4.57,14.16,9.35
-15.68,16.04,3.03
-24.53,10.71,-5.33
-25.98,4.57,-16.60
-25.06,-2.31,-21.81
-22.19,-6.67,-18.15
-13.66,-11.03,-5.63
-0.95,-11.37,6.49
20.18,-13.25,13.19
44.08,-8.98,4.40
40.91,-7.99,-5.74
30.47,0.58,-5.03
25.38,4.62,-3.79
26.62,3.51,1.10
17.87,0.86,8.56
-0.01,0.27,15.00
-16.56,4.76,12.89
-29.52,5.75,5.92
-33.26,10.34,-0.33
-32.53,7.26,-8.49
-25.09,4.08,-15.83
-15.29,0.71,-17.77
-10.67,-2.30,-19.11
-8.00,-0.36,-12.59
