-0.10,8.43,-7.65
-2.55,-5.59,9.83
-0.49,-10.20,14.92
2.53,-11.68,16.63
3.62,-9.79,15.02
8.86,-2.75,-2.38
8.03,1.32,-7.82
5.71,2.21,-18.28
6.22,6.33,-28.25
4.72,15.76,-19.67
5.35,20.10,-20.88
0.82,26.61,-22.26
-12.97,33.60,-7.64
-14.20,25.17,-8.84
-5.48,9.68,-5.01
-6.49,-10.18,3.49
-4.37,-17.37,2.29
-5.22,-16.56,6.75
-1.29,-17.56,-4.63
0.32,-21.71,5.65
1.35,-13.49,0.67
2.50,-8.20,-2.27
2.21,-3.05,-9.21
1.17,0.40,-9.94
-1.09,3.84,-10.34
-4.78,-10.62,10.60
